Y11 imS X,Y11 imS Y
7173000000,-0.0187092009058051
7174000000,-0.01870644286808928
7175000000,-0.01870368556537252
7176000000,-0.01870092899734807
7177000000,-0.01869817316370974
7178000000,-0.01869541806415118
7179000000,-0.01869266369836648
7180000000,-0.01868991006604974
7181000000,-0.01868715716689518
7182000000,-0.0186844050005973
7183000000,-0.01868165356685098
7184000000,-0.01867890286535095
7185000000,-0.01867615289579198
7186000000,-0.01867340365786921
7187000000,-0.01867065515127828
7188000000,-0.01866790737571451
7189000000,-0.01866516033087406
7190000000,-0.01866241401645157
7191000000,-0.01865966843214423
7192000000,-0.01865692357764766
7193000000,-0.01865417945265851
7194000000,-0.01865143605687303
7195000000,-0.01864869338998791
7196000000,-0.01864595145170026
7197000000,-0.01864321024170683
7198000000,-0.01864046975970507
7199000000,-0.01863773000539213
7200000000,-0.01863499097846543
7201000000,-0.0186322526786231
7202000000,-0.01862951510556261
7203000000,-0.01862677825898236
7204000000,-0.01862404213858016
7205000000,-0.01862130674405456
7206000000,-0.01861857207510388
7207000000,-0.0186158381314272
7208000000,-0.01861310491272318
7209000000,-0.01861037241869113
7210000000,-0.01860764064902978
7211000000,-0.01860490960343892
7212000000,-0.01860217928161759
7213000000,-0.01859944968326603
7214000000,-0.01859672080808387
7215000000,-0.01859399265577133
7216000000,-0.01859126522602826
7217000000,-0.01858853851855522
7218000000,-0.01858581253305295
7219000000,-0.01858308726922187
7220000000,-0.01858036272676313
7221000000,-0.01857763890537736
7222000000,-0.01857491580476609
7223000000,-0.01857219342463059
7224000000,-0.01856947176467237
7225000000,-0.01856675082459318
7226000000,-0.01856403060409467
7227000000,-0.01856131110287944
7228000000,-0.01855859232064908
7229000000,-0.0185558742571062
7230000000,-0.01855315691195343
7231000000,-0.01855044028489278
7232000000,-0.01854772437562826
7233000000,-0.01854500918386192
7234000000,-0.01854229470929754
7235000000,-0.01853958095163801
7236000000,-0.01853686791058739
7237000000,-0.01853415558584859
7238000000,-0.01853144397712632
7239000000,-0.01852873308412381
7240000000,-0.01852602290654553
7241000000,-0.01852331344409608
7242000000,-0.01852060469647944
7243000000,-0.01851789666340067
7244000000,-0.01851518934456434
7245000000,-0.01851248273967568
7246000000,-0.01850977684843961
7247000000,-0.01850707167056176
7248000000,-0.01850436720574728
7249000000,-0.01850166345370189
7250000000,-0.01849896041413125
7251000000,-0.01849625808674138
7252000000,-0.01849355647123881
7253000000,-0.01849085556732914
7254000000,-0.01848815537471951
7255000000,-0.01848545589311609
7256000000,-0.0184827571222257
7257000000,-0.01848005906175536
7258000000,-0.01847736171141218
7259000000,-0.01847466507090315
7260000000,-0.01847196913993613
7261000000,-0.01846927391821839
7262000000,-0.01846657940545769
7263000000,-0.01846388560136213
7264000000,-0.01846119250563928
7265000000,-0.0184585001179981
7266000000,-0.01845580843814633
7267000000,-0.01845311746579288
7268000000,-0.01845042720064627
7269000000,-0.01844773764241566
7270000000,-0.01844504879080956
7271000000,-0.01844236064553758
7272000000,-0.01843967320630883
7273000000,-0.01843698647283291
7274000000,-0.01843430044481974
7275000000,-0.01843161512197857
7276000000,-0.01842893050401987
7277000000,-0.01842624659065357
7278000000,-0.01842356338159012
7279000000,-0.01842088087653973
7280000000,-0.01841819907521349
7281000000,-0.01841551797732147
7282000000,-0.01841283758257522
7283000000,-0.0184101578906854
7284000000,-0.01840747890136358
7285000000,-0.01840480061432127
7286000000,-0.01840212302926981
7287000000,-0.01839944614592091
7288000000,-0.0183967699639868
7289000000,-0.01839409448317897
7290000000,-0.01839141970320997
7291000000,-0.01838874562379193
7292000000,-0.01838607224463795
7293000000,-0.01838339956546034
7294000000,-0.01838072758597175
7295000000,-0.01837805630588551
7296000000,-0.01837538572491458
7297000000,-0.01837271584277195
7298000000,-0.01837004665917195
7299000000,-0.01836737817382749
7300000000,-0.01836471038645255
7301000000,-0.01836204329676108
7302000000,-0.01835937690446741
7303000000,-0.01835671120928549
7304000000,-0.01835404621092975
7305000000,-0.01835138190911485
7306000000,-0.01834871830355556
7307000000,-0.01834605539396672
7308000000,-0.01834339318006336
7309000000,-0.01834073166156039
7310000000,-0.01833807083817373
7311000000,-0.01833541070961848
7312000000,-0.0183327512756105
7313000000,-0.01833009253586516
7314000000,-0.01832743449009887
7315000000,-0.0183247771380279
7316000000,-0.01832212047936807
7317000000,-0.01831946451383633
7318000000,-0.01831680924114882
7319000000,-0.01831415466102237
7320000000,-0.01831150077317411
7321000000,-0.01830884757732092
7322000000,-0.01830619507317987
7323000000,-0.0183035432604686
7324000000,-0.01830089213890461
7325000000,-0.01829824170820547
7326000000,-0.01829559196808914
7327000000,-0.01829294291827337
7328000000,-0.01829029455847634
7329000000,-0.01828764688841676
7330000000,-0.01828499990781246
7331000000,-0.01828235361638257
7332000000,-0.01827970801384541
7333000000,-0.01827706309992001
7334000000,-0.0182744188743257
7335000000,-0.0182717753367815
7336000000,-0.01826913248700653
7337000000,-0.01826649032472094
7338000000,-0.01826384884964379
7339000000,-0.01826120806149521
7340000000,-0.01825856795999505
7341000000,-0.0182559285448635
7342000000,-0.01825328981582098
7343000000,-0.01825065177258765
7344000000,-0.0182480144148843
7345000000,-0.0182453777424314
7346000000,-0.01824274175495047
7347000000,-0.01824010645216184
7348000000,-0.01823747183378716
7349000000,-0.01823483789954754
7350000000,-0.01823220464916454
7351000000,-0.01822957208235995
7352000000,-0.01822694019885534
7353000000,-0.01822430899837293
7354000000,-0.01822167848063458
7355000000,-0.01821904864536295
7356000000,-0.0182164194922798
7357000000,-0.0182137910211083
7358000000,-0.01821116323157092
7359000000,-0.01820853612339047
7360000000,-0.0182059096962902
7361000000,-0.01820328394999281
7362000000,-0.01820065888422192
7363000000,-0.01819803449870092
7364000000,-0.01819541079315377
7365000000,-0.01819278776730376
7366000000,-0.01819016542087518
7367000000,-0.01818754375359166
7368000000,-0.01818492276517763
7369000000,-0.01818230245535792
7370000000,-0.01817968282385625
7371000000,-0.01817706387039768
7372000000,-0.01817444559470718
7373000000,-0.01817182799650939
7374000000,-0.01816921107552951
7375000000,-0.01816659483149322
7376000000,-0.01816397926412547
7377000000,-0.01816136437315169
7378000000,-0.01815875015829784
7379000000,-0.01815613661928981
7380000000,-0.01815352375585364
7381000000,-0.01815091156771559
7382000000,-0.01814830005460161
7383000000,-0.01814568921623815
7384000000,-0.01814307905235221
7385000000,-0.01814046956267045
7386000000,-0.01813786074691974
7387000000,-0.01813525260482659
7388000000,-0.01813264513611891
7389000000,-0.01813003834052366
7390000000,-0.01812743221776856
7391000000,-0.01812482676758108
7392000000,-0.01812222198968915
7393000000,-0.01811961788382044
7394000000,-0.01811701444970324
7395000000,-0.01811441168706593
7396000000,-0.01811180959563648
7397000000,-0.01810920817514366
7398000000,-0.01810660742531601
7399000000,-0.01810400734588253
7400000000,-0.01810140793657202
7401000000,-0.01809880919711373
7402000000,-0.01809621112723709
7403000000,-0.01809361372667081
7404000000,-0.01809101699514503
7405000000,-0.01808842093238928
7406000000,-0.01808582553813343
7407000000,-0.0180832308121075
7408000000,-0.01808063675404139
7409000000,-0.01807804336366574
7410000000,-0.01807545064071059
7411000000,-0.01807285858490703
7412000000,-0.01807026719598521
7413000000,-0.01806767647367645
7414000000,-0.01806508641771153
7415000000,-0.01806249702782108
7416000000,-0.01805990830373746
7417000000,-0.01805732024519143
7418000000,-0.01805473285191474
7419000000,-0.01805214612363902
7420000000,-0.01804956006009635
7421000000,-0.01804697466101871
7422000000,-0.01804438992613816
7423000000,-0.01804180585518695
7424000000,-0.0180392224478976
7425000000,-0.01803663970400274
7426000000,-0.01803405762323506
7427000000,-0.01803147620532771
7428000000,-0.01802889545001328
7429000000,-0.01802631535702513
7430000000,-0.01802373592609677
7431000000,-0.01802115715696152
7432000000,-0.0180185790493528
7433000000,-0.01801600160300481
7434000000,-0.0180134248176507
7435000000,-0.01801084869302526
7436000000,-0.01800827322886231
7437000000,-0.01800569842489627
7438000000,-0.01800312428086168
7439000000,-0.01800055079649275
7440000000,-0.01799797797152482
7441000000,-0.01799540580569228
7442000000,-0.01799283429873036
7443000000,-0.01799026345037431
7444000000,-0.01798769326035932
7445000000,-0.01798512372842121
7446000000,-0.01798255485429489
7447000000,-0.01797998663771687
7448000000,-0.01797741907842234
7449000000,-0.01797485217614796
7450000000,-0.0179722859306295
7451000000,-0.01796972034160358
7452000000,-0.01796715540880613
7453000000,-0.01796459113197417
7454000000,-0.01796202751084434
7455000000,-0.01795946454515388
7456000000,-0.01795690223463907
7457000000,-0.01795434057903784
7458000000,-0.01795177957808664
7459000000,-0.01794921923152385
7460000000,-0.01794665953908655
7461000000,-0.01794410050051236
7462000000,-0.01794154211553949
7463000000,-0.0179389843839057
7464000000,-0.01793642730534907
7465000000,-0.0179338708796084
7466000000,-0.01793131510642135
7467000000,-0.0179287599855271
7468000000,-0.01792620551666426
7469000000,-0.01792365169957149
7470000000,-0.01792109853398781
7471000000,-0.01791854601965259
7472000000,-0.01791599415630463
7473000000,-0.0179134429436839
7474000000,-0.01791089238152979
7475000000,-0.01790834246958162
7476000000,-0.01790579320757965
7477000000,-0.01790324459526339
7478000000,-0.0179006966323736
7479000000,-0.01789814931865022
7480000000,-0.01789560265383304
7481000000,-0.01789305663766361
7482000000,-0.01789051126988198
7483000000,-0.0178879665502294
7484000000,-0.01788542247844597
7485000000,-0.01788287905427348
7486000000,-0.01788033627745311
7487000000,-0.017877794147726
7488000000,-0.01787525266483369
7489000000,-0.01787271182851773
7490000000,-0.01787017163852004
7491000000,-0.01786763209458269
7492000000,-0.01786509319644738
7493000000,-0.01786255494385653
7494000000,-0.01786001733655211
7495000000,-0.01785748037427709
7496000000,-0.01785494405677362
7497000000,-0.0178524083837849
7498000000,-0.01784987335505342
7499000000,-0.01784733897032218
7500000000,-0.01784480522933464
7501000000,-0.01784227213183363
7502000000,-0.01783973967756322
7503000000,-0.01783720786626629
7504000000,-0.01783467669768699
7505000000,-0.01783214617156892
7506000000,-0.0178296162876561
7507000000,-0.0178270870456927
7508000000,-0.017824558445423
7509000000,-0.01782203048659127
7510000000,-0.01781950316894181
7511000000,-0.01781697649221965
7512000000,-0.01781445045616968
7513000000,-0.01781192506053647
7514000000,-0.0178094003050651
7515000000,-0.01780687618950098
7516000000,-0.01780435271358924
7517000000,-0.01780182987707523
7518000000,-0.01779930767970489
7519000000,-0.01779678612122396
7520000000,-0.01779426520137798
7521000000,-0.01779174491991291
7522000000,-0.01778922527657535
7523000000,-0.01778670627111162
7524000000,-0.0177841879032676
7525000000,-0.01778167017279007
7526000000,-0.01777915307942574
7527000000,-0.01777663662292169
7528000000,-0.01777412080302418
7529000000,-0.01777160561948091
7530000000,-0.01776909107203906
7531000000,-0.01776657716044571
7532000000,-0.01776406388444817
7533000000,-0.01776155124379479
7534000000,-0.01775903923823292
7535000000,-0.01775652786750998
7536000000,-0.01775401713137513
7537000000,-0.0177515070295753
7538000000,-0.01774899756185982
7539000000,-0.01774648872797627
7540000000,-0.01774398052767365
7541000000,-0.01774147296070058
7542000000,-0.01773896602680615
7543000000,-0.01773645972573855
7544000000,-0.01773395405724792
7545000000,-0.01773144902108258
7546000000,-0.01772894461699267
7547000000,-0.01772644084472694
7548000000,-0.01772393770403552
7549000000,-0.01772143519466782
7550000000,-0.01771893331637412
7551000000,-0.01771643206890408
7552000000,-0.01771393145200792
7553000000,-0.01771143146543633
7554000000,-0.01770893210893921
7555000000,-0.01770643338226739
7556000000,-0.01770393528517152
7557000000,-0.01770143781740223
7558000000,-0.01769894097871091
7559000000,-0.01769644476884832
7560000000,-0.0176939491875656
7561000000,-0.01769145423461412
7562000000,-0.01768895990974576
7563000000,-0.01768646621271152
7564000000,-0.01768397314326363
7565000000,-0.01768148070115383
7566000000,-0.01767898888613395
7567000000,-0.01767649769795629
7568000000,-0.01767400713637304
7569000000,-0.01767151720113663
7570000000,-0.01766902789199968
7571000000,-0.01766653920871471
7572000000,-0.01766405115103437
7573000000,-0.01766156371871191
7574000000,-0.01765907691150024
7575000000,-0.01765659072915252
7576000000,-0.01765410517142205
7577000000,-0.01765162023806237
7578000000,-0.01764913592882705
7579000000,-0.01764665224346951
7580000000,-0.01764416918174403
7581000000,-0.01764168674340394
7582000000,-0.01763920492820411
7583000000,-0.01763672373589814
7584000000,-0.01763424316624097
7585000000,-0.01763176321898632
7586000000,-0.01762928389388972
7587000000,-0.01762680519070503
7588000000,-0.01762432710918762
7589000000,-0.01762184964909224
7590000000,-0.01761937281017413
7591000000,-0.01761689659218875
7592000000,-0.0176144209948911
7593000000,-0.01761194601803732
7594000000,-0.01760947166138228
7595000000,-0.01760699792468211
7596000000,-0.01760452480769267
7597000000,-0.01760205231017018
7598000000,-0.01759958043187049
7599000000,-0.01759710917255016
7600000000,-0.01759463853196559
7601000000,-0.01759216850987317
7602000000,-0.01758969910602947
7603000000,-0.01758723032019167
7604000000,-0.01758476215211648
7605000000,-0.01758229460156049
7606000000,-0.01757982766828193
7607000000,-0.01757736135203726
7608000000,-0.01757489565258441
7609000000,-0.0175724305696806
7610000000,-0.01756996610308366
7611000000,-0.01756750225255134
7612000000,-0.01756503901784183
7613000000,-0.01756257639871285
7614000000,-0.01756011439492293
7615000000,-0.01755765300623034
7616000000,-0.01755519223239322
7617000000,-0.01755273207317077
7618000000,-0.01755027252832116
7619000000,-0.01754781359760331
7620000000,-0.01754535528077652
7621000000,-0.01754289757759939
7622000000,-0.01754044048783152
7623000000,-0.01753798401123222
7624000000,-0.01753552814756071
7625000000,-0.01753307289657692
7626000000,-0.01753061825804035
7627000000,-0.01752816423171103
7628000000,-0.01752571081734837
7629000000,-0.01752325801471348
7630000000,-0.01752080582356588
7631000000,-0.01751835424366585
7632000000,-0.0175159032747743
7633000000,-0.01751345291665175
7634000000,-0.01751100316905856
7635000000,-0.01750855403175614
7636000000,-0.01750610550450494
7637000000,-0.01750365758706652
7638000000,-0.01750121027920195
7639000000,-0.01749876358067202
7640000000,-0.01749631749123914
7641000000,-0.01749387201066469
7642000000,-0.01749142713870997
7643000000,-0.01748898287513717
7644000000,-0.0174865392197081
7645000000,-0.017484096172185
7646000000,-0.01748165373233014
7647000000,-0.0174792118999058
7648000000,-0.01747677067467434
7649000000,-0.01747433005639861
7650000000,-0.01747189004484128
7651000000,-0.01746945063976534
7652000000,-0.01746701184093339
7653000000,-0.01746457364810859
7654000000,-0.0174621360610541
7655000000,-0.01745969907953398
7656000000,-0.01745726270331091
7657000000,-0.01745482693214877
7658000000,-0.01745239176581132
7659000000,-0.01744995720406235
7660000000,-0.01744752324666579
7661000000,-0.01744508989338591
7662000000,-0.01744265714398665
7663000000,-0.01744022499823265
7664000000,-0.01743779345588801
7665000000,-0.01743536251671762
7666000000,-0.01743293218048623
7667000000,-0.01743050244695844
7668000000,-0.01742807331589923
7669000000,-0.01742564478707367
7670000000,-0.01742321686024702
7671000000,-0.01742078953518471
7672000000,-0.01741836281165195
7673000000,-0.01741593668941467
7674000000,-0.01741351116823813
7675000000,-0.01741108624788842
7676000000,-0.01740866192813122
7677000000,-0.01740623820873294
7678000000,-0.01740381508945952
7679000000,-0.01740139257007728
7680000000,-0.01739897065035238
7681000000,-0.01739654933005216
7682000000,-0.01739412860894242
7683000000,-0.01739170848679025
7684000000,-0.01738928896336281
7685000000,-0.0173868700384266
7686000000,-0.01738445171174929
7687000000,-0.01738203398309796
7688000000,-0.01737961685224002
7689000000,-0.01737720031894266
7690000000,-0.0173747843829741
7691000000,-0.0173723690441017
7692000000,-0.01736995430209345
7693000000,-0.01736754015671734
7694000000,-0.01736512660774134
7695000000,-0.01736271365493387
7696000000,-0.01736030129806336
7697000000,-0.01735788953689803
7698000000,-0.01735547837120678
7699000000,-0.01735306780075801
7700000000,-0.01735065782532071
7701000000,-0.01734824844466381
7702000000,-0.01734583965855669
7703000000,-0.01734343146676799
7704000000,-0.01734102386906756
7705000000,-0.01733861686522446
7706000000,-0.01733621045500848
7707000000,-0.01733380463818912
7708000000,-0.01733139941453656
7709000000,-0.01732899478382005
7710000000,-0.01732659074581015
7711000000,-0.01732418730027684
7712000000,-0.01732178444699042
7713000000,-0.01731938218572143
7714000000,-0.01731698051624017
7715000000,-0.0173145794383174
7716000000,-0.01731217895172391
7717000000,-0.0173097790562305
7718000000,-0.01730737975160797
7719000000,-0.01730498103762773
7720000000,-0.01730258291406109
7721000000,-0.01730018538067887
7722000000,-0.01729778843725301
7723000000,-0.01729539208355499
7724000000,-0.01729299631935649
7725000000,-0.01729060114442931
7726000000,-0.01728820655854553
7727000000,-0.01728581256147688
7728000000,-0.01728341915299572
7729000000,-0.01728102633287449
7730000000,-0.01727863410088521
7731000000,-0.01727624245680113
7732000000,-0.01727385140039408
7733000000,-0.0172714609314375
7734000000,-0.01726907104970368
7735000000,-0.01726668175496597
7736000000,-0.01726429304699748
7737000000,-0.01726190492557124
7738000000,-0.01725951739046088
7739000000,-0.01725713044143945
7740000000,-0.01725474407828109
7741000000,-0.01725235830075927
7742000000,-0.01724997310864762
7743000000,-0.01724758850172036
7744000000,-0.01724520447975132
7745000000,-0.01724282104251473
7746000000,-0.01724043818978498
7747000000,-0.01723805592133614
7748000000,-0.01723567423694354
7749000000,-0.01723329313638103
7750000000,-0.01723091261942361
7751000000,-0.01722853268584594
7752000000,-0.01722615333542354
7753000000,-0.01722377456793092
7754000000,-0.01722139638314387
7755000000,-0.01721901878083711
7756000000,-0.01721664176078672
7757000000,-0.01721426532276786
7758000000,-0.01721188946655626
7759000000,-0.01720951419192781
7760000000,-0.01720713949865825
7761000000,-0.01720476538652392
7762000000,-0.01720239185530106
7763000000,-0.01720001890476512
7764000000,-0.01719764653469302
7765000000,-0.01719527474486167
7766000000,-0.01719290353504716
7767000000,-0.01719053290502605
7768000000,-0.01718816285457554
7769000000,-0.01718579338347261
7770000000,-0.01718342449149434
7771000000,-0.01718105617841755
7772000000,-0.01717868844401974
7773000000,-0.0171763212880783
7774000000,-0.01717395471037101
7775000000,-0.0171715887106751
7776000000,-0.01716922328876862
7777000000,-0.01716685844442915
7778000000,-0.01716449417743521
7779000000,-0.01716213048756419
7780000000,-0.01715976737459498
7781000000,-0.01715740483830547
7782000000,-0.01715504287847429
7783000000,-0.01715268149487963
7784000000,-0.01715032068730099
7785000000,-0.01714796045551619
7786000000,-0.01714560079930471
7787000000,-0.01714324171844538
7788000000,-0.0171408832127173
7789000000,-0.01713852528189997
7790000000,-0.01713616792577217
7791000000,-0.01713381114411394
7792000000,-0.01713145493670454
7793000000,-0.01712909930332408
7794000000,-0.01712674424375175
7795000000,-0.01712438975776773
7796000000,-0.01712203584515224
7797000000,-0.0171196825056851
7798000000,-0.01711732973914677
7799000000,-0.01711497754531782
7800000000,-0.01711262592397823
7801000000,-0.01711027487490885
7802000000,-0.01710792439789053
7803000000,-0.01710557449270401
7804000000,-0.01710322515912997
7805000000,-0.01710087639694939
7806000000,-0.01709852820594407
7807000000,-0.01709618058589474
7808000000,-0.01709383353658296
7809000000,-0.01709148705779027
7810000000,-0.01708914114929804
7811000000,-0.01708679581088823
7812000000,-0.01708445104234268
7813000000,-0.01708210684344304
7814000000,-0.01707976321397171
7815000000,-0.01707742015371052
7816000000,-0.01707507766244207
7817000000,-0.01707273573994844
7818000000,-0.01707039438601244
7819000000,-0.01706805360041646
7820000000,-0.01706571338294311
7821000000,-0.01706337373337573
7822000000,-0.01706103465149686
7823000000,-0.01705869613708939
7824000000,-0.01705635818993695
7825000000,-0.01705402080982224
7826000000,-0.01705168399652928
7827000000,-0.01704934774984115
7828000000,-0.01704701206954163
7829000000,-0.01704467695541442
7830000000,-0.01704234240724335
7831000000,-0.01704000842481241
7832000000,-0.01703767500790554
7833000000,-0.01703534215630695
7834000000,-0.01703300986980065
7835000000,-0.01703067814817147
7836000000,-0.01702834699120355
7837000000,-0.01702601639868196
7838000000,-0.01702368637039074
7839000000,-0.01702135690611538
7840000000,-0.01701902800564031
7841000000,-0.01701669966875067
7842000000,-0.01701437189523192
7843000000,-0.01701204468486899
7844000000,-0.01700971803744734
7845000000,-0.01700739195275256
7846000000,-0.01700506643056993
7847000000,-0.01700274147068563
7848000000,-0.01700041707288516
7849000000,-0.01699809323695443
7850000000,-0.01699576996267955
7851000000,-0.01699344724984682
7852000000,-0.0169911250982421
7853000000,-0.01698880350765191
7854000000,-0.01698648247786277
7855000000,-0.01698416200866121
7856000000,-0.01698184209983397
7857000000,-0.01697952275116785
7858000000,-0.01697720396244957
7859000000,-0.01697488573346629
7860000000,-0.01697256806400511
7861000000,-0.01697025095385309
7862000000,-0.01696793440279796
7863000000,-0.01696561841062677
7864000000,-0.01696330297712735
7865000000,-0.01696098810208697
7866000000,-0.01695867378529375
7867000000,-0.01695636002653542
7868000000,-0.01695404682560002
7869000000,-0.01695173418227568
7870000000,-0.01694942209635019
7871000000,-0.01694711056761256
7872000000,-0.01694479959585089
7873000000,-0.01694248918085328
7874000000,-0.01694017932240893
7875000000,-0.0169378700203062
7876000000,-0.01693556127433434
7877000000,-0.01693325308428176
7878000000,-0.01693094544993807
7879000000,-0.01692863837109189
7880000000,-0.01692633184753299
7881000000,-0.01692402587905025
7882000000,-0.01692172046543373
7883000000,-0.01691941560647254
7884000000,-0.01691711130195648
7885000000,-0.01691480755167559
7886000000,-0.01691250435541969
7887000000,-0.0169102017129786
7888000000,-0.0169078996241425
7889000000,-0.01690559808870162
7890000000,-0.01690329710644662
7891000000,-0.01690099667716754
7892000000,-0.01689869680065521
7893000000,-0.01689639747670006
7894000000,-0.01689409870509319
7895000000,-0.01689180048562496
7896000000,-0.01688950281808659
7897000000,-0.01688720570226942
7898000000,-0.01688490913796427
7899000000,-0.01688261312496242
7900000000,-0.01688031766305539
7901000000,-0.01687802275203508
7902000000,-0.01687572839169237
7903000000,-0.01687343458181971
7904000000,-0.01687114132220817
7905000000,-0.01686884861265023
7906000000,-0.01686655645293776
7907000000,-0.01686426484286281
7908000000,-0.01686197378221777
7909000000,-0.01685968327079473
7910000000,-0.01685739330838642
7911000000,-0.01685510389478546
7912000000,-0.01685281502978413
7913000000,-0.0168505267131755
7914000000,-0.0168482389447523
7915000000,-0.01684595172430766
7916000000,-0.01684366505163457
7917000000,-0.01684137892652612
7918000000,-0.01683909334877569
7919000000,-0.01683680831817672
7920000000,-0.0168345238345228
7921000000,-0.01683223989760711
7922000000,-0.0168299565072237
7923000000,-0.01682767366316667
7924000000,-0.01682539136522937
7925000000,-0.01682310961320599
7926000000,-0.01682082840689084
7927000000,-0.01681854774607775
7928000000,-0.01681626763056169
7929000000,-0.01681398806013627
7930000000,-0.01681170903459698
7931000000,-0.01680943055373788
7932000000,-0.01680715261735377
7933000000,-0.01680487522523963
7934000000,-0.01680259837719011
7935000000,-0.0168003220730006
7936000000,-0.01679804631246604
7937000000,-0.01679577109538192
7938000000,-0.01679349642154335
7939000000,-0.01679122229074607
7940000000,-0.01678894870278556
7941000000,-0.01678667565745751
7942000000,-0.01678440315455747
7943000000,-0.0167821311938816
7944000000,-0.01677985977522585
7945000000,-0.01677758889838623
7946000000,-0.01677531856315876
7947000000,-0.01677304876934024
7948000000,-0.01677077951672649
7949000000,-0.01676851080511441
7950000000,-0.01676624263430066
7951000000,-0.01676397500408142
7952000000,-0.01676170791425406
7953000000,-0.01675944136461495
7954000000,-0.01675717535496179
7955000000,-0.01675490988509119
7956000000,-0.01675264495480033
7957000000,-0.0167503805638867
7958000000,-0.01674811671214792
7959000000,-0.01674585339938124
7960000000,-0.01674359062538435
7961000000,-0.01674132838995504
7962000000,-0.01673906669289064
7963000000,-0.01673680553399
7964000000,-0.01673454491305041
7965000000,-0.01673228482987037
7966000000,-0.01673002528424782
7967000000,-0.01672776627598134
7968000000,-0.01672550780486918
7969000000,-0.01672324987071027
7970000000,-0.01672099247330265
7971000000,-0.0167187356124457
7972000000,-0.01671647928793775
7973000000,-0.0167142234995779
7974000000,-0.01671196824716527
7975000000,-0.01670971353049897
7976000000,-0.01670745934937802
7977000000,-0.01670520570360207
7978000000,-0.01670295259297054
7979000000,-0.016700700017283
7980000000,-0.01669844797633878
7981000000,-0.01669619646993798
7982000000,-0.01669394549788007
7983000000,-0.01669169505996546
7984000000,-0.01668944515599399
7985000000,-0.01668719578576573
7986000000,-0.01668494694908095
7987000000,-0.01668269864574014
7988000000,-0.01668045087554365
7989000000,-0.01667820363829188
7990000000,-0.01667595693378586
7991000000,-0.01667371076182599
7992000000,-0.016671465122213
7993000000,-0.01666922001474856
7994000000,-0.01666697543923283
7995000000,-0.01666473139546757
7996000000,-0.01666248788325351
7997000000,-0.01666024490239263
7998000000,-0.01665800245268589
7999000000,-0.01665576053393512
8000000000,-0.01665351914594177
8001000000,-0.01665127828850752
8002000000,-0.01664903796143441
8003000000,-0.0166467981645245
8004000000,-0.0166445588975796
8005000000,-0.01664232016040185
8006000000,-0.01664008195279357
8007000000,-0.01663784427455678
8008000000,-0.01663560712549442
8009000000,-0.01663337050540884
8010000000,-0.01663113441410263
8011000000,-0.01662889885137855
8012000000,-0.01662666381703931
8013000000,-0.01662442931088787
8014000000,-0.01662219533272733
8015000000,-0.0166199618823612
8016000000,-0.01661772895959202
8017000000,-0.01661549656422349
8018000000,-0.01661326469605901
8019000000,-0.01661103335490209
8020000000,-0.01660880254055614
8021000000,-0.01660657225282506
8022000000,-0.01660434249151264
8023000000,-0.01660211325642291
8024000000,-0.01659988454735955
8025000000,-0.01659765636412713
8026000000,-0.01659542870652955
8027000000,-0.01659320157437106
8028000000,-0.01659097496745644
8029000000,-0.01658874888558966
8030000000,-0.01658652332857556
8031000000,-0.01658429829621908
8032000000,-0.01658207378832461
8033000000,-0.01657984980469726
8034000000,-0.01657762634514195
8035000000,-0.0165754034094636
8036000000,-0.01657318099746782
8037000000,-0.01657095910895965
8038000000,-0.0165687377437441
8039000000,-0.01656651690162714
8040000000,-0.01656429658241432
8041000000,-0.01656207678591089
8042000000,-0.01655985751192322
8043000000,-0.01655763876025661
8044000000,-0.01655542053071722
8045000000,-0.01655320282311112
8046000000,-0.01655098563724447
8047000000,-0.01654876897292337
8048000000,-0.01654655282995436
8049000000,-0.01654433720814393
8050000000,-0.01654212210729833
8051000000,-0.01653990752722449
8052000000,-0.01653769346772863
8053000000,-0.01653547992861818
8054000000,-0.01653326690969967
8055000000,-0.01653105441078023
8056000000,-0.01652884243166718
8057000000,-0.01652663097216711
8058000000,-0.0165244200320881
8059000000,-0.01652220961123702
8060000000,-0.01651999970942152
8061000000,-0.01651779032644929
8062000000,-0.01651558146212753
8063000000,-0.01651337311626465
8064000000,-0.01651116528866826
8065000000,-0.01650895797914627
8066000000,-0.01650675118750686
8067000000,-0.01650454491355812
8068000000,-0.01650233915710821
8069000000,-0.01650013391796564
8070000000,-0.01649792919593877
8071000000,-0.01649572499083626
8072000000,-0.01649352130246631
8073000000,-0.01649131813063841
8074000000,-0.01648911547516077
8075000000,-0.01648691333584249
8076000000,-0.01648471171249276
8077000000,-0.01648251060492054
8078000000,-0.01648031001293471
8079000000,-0.01647810993634495
8080000000,-0.01647591037496052
8081000000,-0.01647371132859136
8082000000,-0.01647151279704627
8083000000,-0.01646931478013543
8084000000,-0.0164671172776684
8085000000,-0.01646492028945514
8086000000,-0.0164627238153056
8087000000,-0.0164605278550301
8088000000,-0.01645833240843799
8089000000,-0.01645613747534033
8090000000,-0.0164539430555472
8091000000,-0.01645174914886889
8092000000,-0.01644955575511621
8093000000,-0.01644736287409923
8094000000,-0.0164451705056293
8095000000,-0.01644297864951658
8096000000,-0.01644078730557257
8097000000,-0.01643859647360788
8098000000,-0.0164364061534338
8099000000,-0.01643421634486114
8100000000,-0.01643202704770177
8101000000,-0.01642983826176667
8102000000,-0.01642764998686728
8103000000,-0.01642546222281549
8104000000,-0.01642327496942216
