Z11 imOhm X,Z11 imOhm Y
927000000,6.804109413096946
928000000,6.811349205447723
929000000,6.81858894521666
930000000,6.825828632766807
931000000,6.833068268460035
932000000,6.840307852656961
933000000,6.847547385717174
934000000,6.854786867998852
935000000,6.862026299859241
936000000,6.869265681654212
937000000,6.87650501373869
938000000,6.883744296466257
939000000,6.890983530189379
940000000,6.89822271525933
941000000,6.905461852026448
942000000,6.91270094083956
943000000,6.919939982046643
944000000,6.92717897599437
945000000,6.934417923028299
946000000,6.941656823492942
947000000,6.948895677731472
948000000,6.956134486086041
949000000,6.96337324889779
950000000,6.970611966506503
951000000,6.977850639250933
952000000,6.985089267468811
953000000,6.992327851496497
954000000,6.999566391669479
955000000,7.006804888322062
956000000,7.014043341787289
957000000,7.021281752397303
958000000,7.02852012048295
959000000,7.035758446374136
960000000,7.042996730399484
961000000,7.050234972886697
962000000,7.057473174162319
963000000,7.064711334551705
964000000,7.071949454379194
965000000,7.079187533968081
966000000,7.086425573640476
967000000,7.093663573717477
968000000,7.100901534519008
969000000,7.108139456364128
970000000,7.115377339570466
971000000,7.122615184454991
972000000,7.12985299133318
973000000,7.13709076051985
974000000,7.144328492328383
975000000,7.151566187071399
976000000,7.158803845060248
977000000,7.166041466605362
978000000,7.173279052015975
979000000,7.18051660160046
980000000,7.18775411566594
981000000,7.194991594518643
982000000,7.202229038463695
983000000,7.20946644780512
984000000,7.216703822846019
985000000,7.223941163888388
986000000,7.231178471233243
987000000,7.238415745180425
988000000,7.245652986028986
989000000,7.252890194076772
990000000,7.26012736962062
991000000,7.267364512956452
992000000,7.274601624379073
993000000,7.281838704182289
994000000,7.289075752658973
995000000,7.296312770100839
996000000,7.3035497567988
997000000,7.310786713042542
998000000,7.318023639120932
999000000,7.325260535321755
1000000000,7.332497401931872
1001000000,7.339734239236995
1002000000,7.346971047521988
1003000000,7.354207827070717
1004000000,7.361444578166059
1005000000,7.368681301089832
1006000000,7.375917996122968
1007000000,7.383154663545342
1008000000,7.390391303635958
1009000000,7.397627916672731
1010000000,7.404864502932738
1011000000,7.412101062691979
1012000000,7.41933759622553
1013000000,7.426574103807596
1014000000,7.433810585711245
1015000000,7.441047042208701
1016000000,7.448283473571274
1017000000,7.45551988006926
1018000000,7.462756261971968
1019000000,7.469992619547954
1020000000,7.477228953064584
1021000000,7.484465262788414
1022000000,7.491701548985083
1023000000,7.498937811919267
1024000000,7.506174051854729
1025000000,7.513410269054184
1026000000,7.520646463779659
1027000000,7.527882636292061
1028000000,7.535118786851452
1029000000,7.54235491571701
1030000000,7.549591023146853
1031000000,7.556827109398323
1032000000,7.564063174727928
1033000000,7.571299219391102
1034000000,7.578535243642364
1035000000,7.585771247735486
1036000000,7.593007231923254
1037000000,7.600243196457514
1038000000,7.607479141589326
1039000000,7.614715067568715
1040000000,7.621950974645085
1041000000,7.629186863066597
1042000000,7.636422733080835
1043000000,7.643658584934239
1044000000,7.650894418872594
1045000000,7.658130235140701
1046000000,7.665366033982625
1047000000,7.672601815641269
1048000000,7.679837580358916
1049000000,7.687073328376938
1050000000,7.694309059935803
1051000000,7.701544775275229
1052000000,7.708780474633895
1053000000,7.716016158249649
1054000000,7.723251826359759
1055000000,7.73048747920028
1056000000,7.737723117006596
1057000000,7.74495874001332
1058000000,7.75219434845406
1059000000,7.75942994256177
1060000000,7.766665522568299
1061000000,7.773901088704958
1062000000,7.781136641202012
1063000000,7.788372180289015
1064000000,7.795607706194644
1065000000,7.802843219146693
1066000000,7.810078719372368
1067000000,7.817314207097739
1068000000,7.824549682548298
1069000000,7.831785145948662
1070000000,7.839020597522508
1071000000,7.846256037492889
1072000000,7.853491466081944
1073000000,7.860726883511111
1074000000,7.867962290000845
1075000000,7.875197685770907
1076000000,7.882433071040416
1077000000,7.889668446027424
1078000000,7.896903810949257
1079000000,7.904139166022627
1080000000,7.9113745114633
1081000000,7.918609847486204
1082000000,7.925845174305747
1083000000,7.933080492135314
1084000000,7.940315801187531
1085000000,7.947551101674367
1086000000,7.954786393806941
1087000000,7.962021677795596
1088000000,7.969256953849974
1089000000,7.976492222178886
1090000000,7.983727482990369
1091000000,7.990962736491827
1092000000,7.998197982889685
1093000000,8.005433222389883
1094000000,8.012668455197369
1095000000,8.019903681516436
1096000000,8.027138901550643
1097000000,8.034374115502878
1098000000,8.041609323575011
1099000000,8.048844525968553
1100000000,8.05607972288395
1101000000,8.063314914521127
1102000000,8.070550101079119
1103000000,8.077785282756373
1104000000,8.085020459750364
1105000000,8.09225563225827
1106000000,8.099490800476101
1107000000,8.106725964599347
1108000000,8.113961124822771
1109000000,8.121196281340483
1110000000,8.12843143434565
1111000000,8.135666584031027
1112000000,8.142901730588372
1113000000,8.150136874208926
1114000000,8.157372015083187
1115000000,8.164607153400988
1116000000,8.171842289351201
1117000000,8.179077423122406
1118000000,8.186312554902116
1119000000,8.193547684877425
1120000000,8.200782813234495
1121000000,8.208017940159104
1122000000,8.215253065835986
1123000000,8.222488190449486
1124000000,8.229723314182984
1125000000,8.23695843721948
1126000000,8.244193559741149
1127000000,8.251428681929292
1128000000,8.258663803964961
1129000000,8.265898926028239
1130000000,8.273134048298623
1131000000,8.280369170954774
1132000000,8.28760429417502
1133000000,8.294839418136792
1134000000,8.302074543016795
1135000000,8.309309668991315
1136000000,8.316544796235897
1137000000,8.323779924925212
1138000000,8.331015055233527
1139000000,8.338250187334495
1140000000,8.345485321400803
1141000000,8.352720457604889
1142000000,8.359955596118292
1143000000,8.36719073711188
1144000000,8.374425880756107
1145000000,8.381661027220476
1146000000,8.388896176674196
1147000000,8.396131329285598
1148000000,8.403366485222518
1149000000,8.410601644652044
1150000000,8.417836807740732
